"","sampleid","SampleDate","StationCode","Replicate","total_abund","Agabus","Atractides","Baetis","Bezzia__Palpomyia","Capniidae","Centroptilum","Diamesinae","Dytiscidae","Isoperla","Micrasema","Orthocladiinae","Ostracoda","Podonominae","Rhyacophila","Sanfilippodytes","Simulium","Sperchon","Taeniopterygidae","Tanytarsini","Tinodes","Tipulidae","Ceratopogon","Chironomini","Euparyphus","Gammarus","Gumaga","Hyalella","Lepidostoma","Oligochaeta","Paraleptophlebia","Pisidium","Stictotarsus","Tanypodinae","Turbellaria","Dasyhelea","Empididae","Gyraulus","Hydraena","Hydroptila","Muscidae","Oreodytes","Physa","Planorbidae","Agathon","Callibaetis","Coenagrionidae","Hydrophilidae","Nemouridae","Philorus","Probezzia","Psychoda","Wormaldia","Prosimulium","Culicidae","Culicoides","Stilobezzia","Ochrotrichia","Caenis_bajaensis","Ephydridae","Hydropsychidae","Lebertia","Meringodixa","Serromyia","Atrichopogon","Corydalidae","Fallceon","Gerridae","Libellulidae","Archilestes","Corixidae","Dixella","Gyrinidae","Odontomyia","Peltodytes","Pseudochironomus","Uvarus_subtilis","Eylais","Hygrobates","Limnesia","Mideopsis","Prostoma","Ameletus","Chloroperlidae","Heptageniidae","Dolichopodidae","Dytiscus","Tropisternus","Dixa","Leuctridae","Gastropoda","Maruina","Crangonyx","Pericoma__Telmatoscopus","Helichus","Ordobrevia_nubifera","Zaitzevia","Matriella_teresa","Sciomyzidae","Lestes","Blepharicera","Diphetor_hageni","Drunella_coloradensis","Glossosoma","Laccobius","Prodiamesinae","Ochthebius","Amphipoda","Scirtidae","Arrenurus","Hydrobiidae","Hydrotrupes_palpalis","Aeshnidae","Dolophilodes","Hydra","Lymnaea","Thyopsoides","Veliidae","Belostomatidae","Acari","Serratella_micheneri","Agapetus","Ephemerella_maculata","Serratella_teresa","Siphlonurus","Anacaena","Berosus","Mesobates","Cordulegaster_dorsalis","Eubrianax_edwardsii","Frontipoda","Tabanidae","Hypsogastropoda","Limnephilidae","Torrenticola","Cymbiodyta","Eucorethra_underwoodi","Microcylloepus","Ambrysus","Perlidae","Stygothrombium","Optioservus_divergens","Cultus","Glossiphoniidae","Glutops","Paracymus","Postelichus","Unionicolidae","Helicopsyche","Liodessus","Hydroporus","Isopoda","Heterlimnius","Helochares_normatus","Serratella_tibialis","Thaumaleidae","Enochrus","Forcipomyia","Acentrella_insignificans","Agabinus","Nemotelus","Stratiomys","Helisoma","Juga","Limnochares","Drunella_flavilinea","Hydroscapha_natans","Oecetis","Tricorythodes","Polycentropus","Testudacarus","Sperchonopsis","Oxyethira","Deuterophlebia","Hydrodroma","Cloeodes_excogitatus","Neoclypeodytes","Procloeon","Brachycentrus_echo","Chaetarthria","Elmidae","Limnebius","Sphaerium","Staphylinidae","Hydrachna","Laccophilus","Notonectidae","Ametor","Hydrobius_fuscipes","Gomphidae","Erpobdellidae","Hygrotus","Hetaerina_americana","Haliplus","Oecetis_disjuncta","Hydrochus","Caenis_latipennis"
"73","5/11/2017_901NP9HJC_1","5/11/2017","901NP9HJC",1,731,0.00957592339261286,0.00547195622435021,0.0259917920656635,0,0,0,0,0,0.00547195622435021,0,0.3296853625171,0,0.0341997264021888,0,0,0,0,0,0.192886456908345,0,0,0,0.196990424076607,0,0,0,0,0.0218878248974008,0.00957592339261286,0.0341997264021888,0,0,0.0533515731874145,0,0,0.00136798905608755,0,0.00136798905608755,0.00410396716826265,0,0.0027359781121751,0.0191518467852257,0,0,0,0.00136798905608755,0,0.00820793433652531,0,0,0,0.027359781121751,0,0,0,0,0,0,0,0.00136798905608755,0,0,0,0,0.00136798905608755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136798905608755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109439124487004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","5/12/2008_902SMAS1x_1","5/12/2008","902SMAS1x",1,340,0,0,0.0882352941176471,0.00588235294117647,0,0,0,0,0,0,0.132352941176471,0,0.00588235294117647,0.00294117647058824,0.00294117647058824,0.00882352941176471,0,0,0,0,0,0,0,0.647058823529412,0,0,0,0,0.00588235294117647,0,0,0.0176470588235294,0.00588235294117647,0,0.00294117647058824,0.0117647058823529,0,0.00294117647058824,0.00294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147058823529412,0,0.00588235294117647,0,0,0,0,0,0.00294117647058824,0,0,0.00588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117647058823529,0,0,0.00588235294117647,0,0,0.00294117647058824,0,0.00294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","5/12/2010_905DGCC1x_2","5/12/2010","905DGCC1x",2,340,0,0.00882352941176471,0.429411764705882,0.0470588235294118,0,0.0382352941176471,0,0.00882352941176471,0.00294117647058824,0,0.0911764705882353,0.00294117647058824,0.0147058823529412,0,0.00294117647058824,0.138235294117647,0.00588235294117647,0,0.0117647058823529,0,0,0,0.0147058823529412,0,0,0.00588235294117647,0,0,0,0,0,0.00882352941176471,0.00882352941176471,0,0,0,0,0,0.00588235294117647,0,0,0.00294117647058824,0,0,0,0,0,0,0.0117647058823529,0,0,0,0,0,0,0.0352941176470588,0.00882352941176471,0,0,0.00882352941176471,0,0.00294117647058824,0,0,0.00294117647058824,0.00588235294117647,0,0.00294117647058824,0,0,0.00588235294117647,0,0.00294117647058824,0,0,0,0,0,0,0,0,0,0,0,0.00294117647058824,0,0,0,0,0,0,0,0.00294117647058824,0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588235294117647,0,0,0,0,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294117647058824,0.00294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","5/13/2008_901SJMS1x_1","5/13/2008","901SJMS1x",1,608,0,0.00164473684210526,0.0970394736842105,0.129934210526316,0,0.0526315789473684,0,0.00164473684210526,0,0,0.284539473684211,0.00493421052631579,0.00164473684210526,0,0,0.00328947368421053,0.00657894736842105,0,0.0345394736842105,0.00164473684210526,0.00657894736842105,0,0.0213815789473684,0.0888157894736842,0,0,0,0,0,0,0,0.00164473684210526,0.0855263157894737,0,0.00493421052631579,0.0115131578947368,0,0,0.0460526315789474,0,0,0,0,0,0.00822368421052632,0,0,0,0,0,0,0.0394736842105263,0,0,0,0,0,0.00164473684210526,0,0,0,0,0,0,0,0.0476973684210526,0,0,0,0.00328947368421053,0,0,0,0,0.00164473684210526,0,0,0,0,0,0,0,0,0.00164473684210526,0.00328947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328947368421053,0.00164473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","5/13/2010_905DGUT1x_1","5/13/2010","905DGUT1x",1,600,0.005,0.0133333333333333,0.351666666666667,0.00833333333333333,0,0.04,0,0.00666666666666667,0.005,0,0.296666666666667,0,0.00333333333333333,0,0,0.0266666666666667,0.00166666666666667,0,0.116666666666667,0,0.00166666666666667,0,0.0166666666666667,0,0,0,0,0.00166666666666667,0.005,0,0,0.015,0.00666666666666667,0,0.00166666666666667,0,0,0,0,0,0,0.00333333333333333,0,0.00333333333333333,0.00166666666666667,0,0.005,0.00166666666666667,0,0,0,0,0,0,0.00166666666666667,0,0.015,0,0,0.00333333333333333,0,0,0,0,0.00166666666666667,0.0183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133333333333333,0,0,0.00333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333333333333333,0,0,0,0,0,0,0,0,0.00166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","5/13/2019_905DGCC1x_1","5/13/2019","905DGCC1x",1,633,0.00157977883096367,0.004739336492891,0.0600315955766193,0.0268562401263823,0,0.0916271721958926,0,0,0,0,0.336492890995261,0,0,0,0,0.11216429699842,0,0,0.107424960505529,0,0,0,0.0568720379146919,0.00157977883096367,0,0,0,0,0.00789889415481832,0.004739336492891,0,0.00789889415481832,0.00947867298578199,0,0.00157977883096367,0.00157977883096367,0,0,0.0126382306477093,0,0,0.00157977883096367,0,0,0.00315955766192733,0.00157977883096367,0,0,0.004739336492891,0,0,0.0126382306477093,0,0,0,0,0.00315955766192733,0,0,0.0473933649289099,0,0,0,0,0.00315955766192733,0.037914691943128,0,0,0.00315955766192733,0,0,0,0,0.028436018957346,0.004739336492891,0,0,0,0,0,0,0,0,0,0,0,0,0.00157977883096367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157977883096367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79","5/14/2008_905DGSY1x_1","5/14/2008","905DGSY1x",1,619,0.0161550888529887,0.00646203554119548,0.0226171243941842,0.00646203554119548,0,0,0,0,0.00646203554119548,0,0.581583198707593,0.00161550888529887,0.0145395799676898,0,0.00969305331179321,0.0662358642972536,0.00646203554119548,0,0.0856219709208401,0,0,0,0.012924071082391,0.00161550888529887,0,0,0,0,0.00161550888529887,0.00161550888529887,0,0.012924071082391,0.00484652665589661,0,0,0,0,0.00161550888529887,0,0.00323101777059774,0,0.0145395799676898,0,0,0,0,0.00323101777059774,0,0,0,0,0,0,0,0,0,0.0113085621970921,0,0.00161550888529887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161550888529887,0,0,0,0,0,0,0,0.00646203554119548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161550888529887,0,0,0,0,0,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630048465266559,0.00323101777059774,0.0113085621970921,0.0113085621970921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80","5/15/2008_907SRSD1x_1","5/15/2008","907SRSD1x",1,602,0.00830564784053156,0,0.0431893687707641,0,0,0.0481727574750831,0,0,0.0132890365448505,0,0.503322259136213,0.00498338870431894,0.00830564784053156,0,0.0132890365448505,0.159468438538206,0,0,0.0880398671096345,0,0,0,0.0348837209302326,0,0,0,0,0,0,0,0,0.0215946843853821,0.0332225913621262,0,0.00166112956810631,0.00166112956810631,0,0.00332225913621262,0,0.00166112956810631,0,0,0,0,0.00332225913621262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166112956810631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332225913621262,0,0,0,0,0,0,0,0,0,0.00166112956810631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166112956810631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","5/15/2018_903ACPCT1_1","5/15/2018","903ACPCT1",1,528,0.00189393939393939,0,0,0,0,0,0,0,0,0,0.28030303030303,0,0.00189393939393939,0,0.00189393939393939,0.00189393939393939,0.0227272727272727,0,0.28219696969697,0,0,0,0.0511363636363636,0.00568181818181818,0,0,0,0,0.00568181818181818,0,0,0.0170454545454545,0.0208333333333333,0,0.0814393939393939,0,0,0,0.0492424242424242,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0.00568181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189393939393939,0,0,0,0.126893939393939,0,0,0,0,0,0,0,0,0,0.00189393939393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189393939393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189393939393939,0,0,0,0,0,0,0,0.00189393939393939,0,0,0.00189393939393939,0.00189393939393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","5/16/2008_901SJOF1x_1","5/16/2008","901SJOF1x",1,607,0.00494233937397035,0.00329489291598023,0.0115321252059308,0,0,0,0,0,0,0,0.0593080724876442,0.186161449752883,0,0,0.00494233937397035,0.0395387149917628,0,0,0.257001647446458,0,0,0,0.0131795716639209,0.00164744645799012,0,0,0,0,0,0,0,0.00823723228995058,0.0230642504118616,0,0,0.00329489291598023,0,0,0,0.00494233937397035,0,0.367380560131796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00494233937397035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00494233937397035,0,0,0,0,0,0,0,0,0,0,0,0,0.00164744645799012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83","5/18/2012_911TJKC1x_1","5/18/2012","911TJKC1x",1,587,0,0,0.0477001703577513,0,0,0,0,0,0.00340715502555366,0.0494037478705281,0.2793867120954,0.0238500851788756,0,0.00681431005110733,0,0.335604770017036,0.00511073253833049,0,0.0477001703577513,0.0187393526405451,0,0,0.00170357751277683,0.00340715502555366,0,0.00340715502555366,0.00511073253833049,0,0,0,0.00170357751277683,0.00340715502555366,0.00340715502555366,0.00170357751277683,0,0,0.00170357751277683,0,0,0.00170357751277683,0,0.120954003407155,0,0,0,0.0119250425894378,0,0.00170357751277683,0,0,0,0,0,0,0,0,0,0,0,0.00511073253833049,0,0,0,0,0,0,0,0.00170357751277683,0,0,0,0,0,0,0.00170357751277683,0,0,0,0,0,0.00340715502555366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340715502555366,0,0,0,0,0,0,0,0,0,0,0,0,0.00340715502555366,0,0,0,0,0,0,0,0,0,0,0.00170357751277683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","5/18/2016_903NP9LWF_1","5/18/2016","903NP9LWF",1,632,0.00158227848101266,0.00632911392405063,0.0506329113924051,0.00158227848101266,0,0,0,0,0,0,0.131329113924051,0,0,0,0,0.574367088607595,0,0,0.0712025316455696,0,0,0,0.0458860759493671,0,0,0,0,0,0,0,0,0.00158227848101266,0.0142405063291139,0,0.0284810126582278,0,0,0,0.00474683544303797,0,0,0.0284810126582278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316455696202532,0,0,0,0,0,0.00474683544303797,0,0,0,0,0,0,0,0,0.0110759493670886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205696202531646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","5/2/2017_909SWCASR_2","5/2/2017","909SWCASR",2,543,0,0,0.0202578268876611,0.00184162062615101,0,0,0,0.00184162062615101,0.00736648250460405,0,0.419889502762431,0.00552486187845304,0.0755064456721915,0,0.00184162062615101,0.314917127071823,0,0,0.0441988950276243,0,0,0,0.0368324125230203,0,0,0,0,0,0.0534069981583794,0.0110497237569061,0,0,0.00368324125230203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184162062615101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","5/2/2017_911COPPER_1","5/2/2017","911COPPER",1,883,0.00113250283125708,0.00113250283125708,0.00339750849377123,0,0.00113250283125708,0,0,0.00226500566251416,0,0,0.409966024915062,0.00679501698754247,0.00113250283125708,0,0,0.00679501698754247,0,0,0.0804077010192525,0,0.00113250283125708,0,0.353340883352208,0,0,0,0,0,0,0.00113250283125708,0,0,0.0339750849377123,0,0.0158550396375991,0,0,0,0,0.00113250283125708,0,0.0169875424688562,0,0,0.0101925254813137,0,0,0,0,0,0,0,0,0.00339750849377123,0,0,0,0,0,0,0,0,0,0.00113250283125708,0,0,0.00113250283125708,0.0419026047565119,0.00113250283125708,0,0,0,0,0,0.00113250283125708,0,0,0,0,0.00113250283125708,0,0,0,0,0,0,0,0.00113250283125708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87","5/2/2017_911NP9UCW_1","5/2/2017","911NP9UCW",1,623,0,0,0.102728731942215,0.00321027287319422,0,0.00160513643659711,0,0.00481540930979133,0.00481540930979133,0.00160513643659711,0.255216693418941,0,0.00160513643659711,0,0,0.375601926163724,0,0,0.0786516853932584,0,0,0,0.00321027287319422,0,0,0,0,0,0.0802568218298555,0.0160513643659711,0,0,0,0,0,0,0,0,0,0,0,0.0304975922953451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160513643659711,0,0,0,0,0,0,0,0,0.00160513643659711,0,0,0,0,0,0,0,0,0,0,0,0,0.0369181380417336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88","5/22/2015_903SLFRCx_1","5/22/2015","903SLFRCx",1,686,0,0,0,0,0,0,0,0,0,0,0.25801749271137,0.097667638483965,0.0233236151603499,0,0,0,0.00145772594752187,0,0.166180758017493,0,0,0.0131195335276968,0.208454810495627,0,0,0,0,0.00145772594752187,0.0291545189504373,0.0247813411078717,0.113702623906706,0,0.0408163265306122,0,0,0,0,0,0,0,0.0145772594752187,0,0,0,0,0,0,0,0,0.00145772594752187,0.00145772594752187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145772594752187,0.00145772594752187,0,0,0,0,0,0,0,0,0,0,0,0.00145772594752187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89","5/24/2010_911NCPCR2_1","5/24/2010","911NCPCR2",1,586,0,0,0.0426621160409556,0.0068259385665529,0,0,0,0,0.00511945392491468,0.00170648464163823,0.015358361774744,0.0102389078498294,0,0,0,0.00170648464163823,0.0204778156996587,0,0.112627986348123,0,0,0,0,0.00170648464163823,0,0,0,0,0.372013651877133,0.00170648464163823,0,0.00511945392491468,0.0136518771331058,0,0,0,0,0,0,0,0,0.380546075085324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00511945392491468,0.00170648464163823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170648464163823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","5/24/2010_911TJPC2x_1","5/24/2010","911TJPC2x",1,657,0,0.0045662100456621,0.060882800608828,0.0030441400304414,0,0,0,0.0015220700152207,0,0,0.162861491628615,0.0015220700152207,0.0060882800608828,0,0,0.0410958904109589,0,0,0.0563165905631659,0,0,0,0.0867579908675799,0.0045662100456621,0,0,0,0,0.388127853881279,0.0030441400304414,0,0.0015220700152207,0.0258751902587519,0,0,0,0,0,0,0,0,0.0091324200913242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045662100456621,0,0.0030441400304414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060882800608828,0.0015220700152207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015220700152207,0,0,0,0,0,0,0,0,0,0.0882800608828006,0,0,0,0,0,0,0,0,0,0.0334855403348554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045662100456621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","5/25/2010_901TCSMP1_1","5/25/2010","901TCSMP1",1,841,0,0,0.147443519619501,0,0,0,0,0,0,0,0.469678953626635,0.00356718192627824,0,0,0,0.00475624256837099,0,0,0.00237812128418549,0,0.00118906064209275,0,0.296076099881094,0,0,0,0,0,0.00237812128418549,0,0,0,0.00118906064209275,0,0.00356718192627824,0,0,0,0,0,0,0.00118906064209275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118906064209275,0,0,0,0,0,0,0.0428061831153389,0,0,0,0,0,0,0,0.00594530321046373,0.00237812128418549,0,0,0.00118906064209275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118906064209275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118906064209275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","5/25/2010_903ACPCT1_2","5/25/2010","903ACPCT1",2,175,0,0,0.188571428571429,0.0685714285714286,0,0,0,0,0.00571428571428571,0,0.234285714285714,0,0.0742857142857143,0,0,0.0685714285714286,0.00571428571428571,0,0.0342857142857143,0,0.0114285714285714,0,0.0228571428571429,0.00571428571428571,0,0,0,0,0.00571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571428571428571,0,0,0,0,0,0,0,0,0,0,0,0.00571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685714285714286,0.0685714285714286,0,0,0,0,0,0,0,0,0,0.0171428571428571,0.00571428571428571,0,0,0,0,0,0,0,0,0.0228571428571429,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571428571428571,0,0,0,0,0,0,0,0,0.00571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228571428571429,0.00571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
