SampleDate,DWC_Month,DWC_Year,StationCode,SampleTypeCode,Replicate,SampleComplete,FinalID,CommonName,ID_to_use,BAResult,DWC_BAResult_Numeric,Result,DWC_Result_Numeric,DWC_BAResult_Result,DWC_BAResult_Result_Numeric,UnitName
3/28/2017,3,2017,911NP9HTC,Integrated,1,TRUE,Sellaphora saugerresii,,Sellaphora saugerresii,8,8,,,8,8,count
3/28/2017,3,2017,911NP9HTC,Qualitative,1,TRUE,Spirogyra sp 1,,Spirogyra sp 1,,,,,,,count
3/28/2017,3,2017,911NP9HTC,Macroalgae,1,TRUE,Spirogyra sp 1,,Spirogyra sp 1,,,8226691.042,8226691.042,8226691.042,8226691.042,um3/cm2
3/28/2017,3,2017,911NP9HTC,Microalgae,1,TRUE,Spirogyra sp 222,,Spirogyra sp 222,,,129314.2817,129314.2817,129314.2817,129314.2817,um3/cm2
3/28/2017,3,2017,911NP9HTC,Qualitative,1,TRUE,Spirogyra sp 222,,Spirogyra sp 222,,,,,,,count
3/28/2017,3,2017,911NP9HTC,Macroalgae,1,TRUE,Spirogyra sp 222,,Spirogyra sp 222,,,82266910.42,82266910.42,82266910.42,82266910.42,um3/cm2
3/28/2017,3,2017,911NP9HTC,Integrated,1,TRUE,Surirella ovalis,,Surirella ovalis,2,2,,,2,2,count
3/28/2017,3,2017,911NP9HTC,Integrated,1,TRUE,Ulnaria ulna,,Ulnaria ulna,2,2,,,2,2,count
3/28/2017,3,2017,911NP9HTC,Macroalgae,1,TRUE,Vaucheria sp 1,,Vaucheria sp 1,,,32906764.17,32906764.17,32906764.17,32906764.17,um3/cm2
3/28/2017,3,2017,911NP9HTC,Qualitative,1,TRUE,Vaucheria sp 1,,Vaucheria sp 1,,,,,,,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Achnanthidium exiguum,,Achnanthidium exiguum,2,2,,,2,2,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Achnanthidium minutissimum,,Achnanthidium minutissimum,14,14,,,14,14,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Adlafia minuscula,,Adlafia minuscula,38,38,,,38,38,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Adlafia minuscula var muralis,,Adlafia minuscula,59,59,,,59,59,count
4/11/2017,4,2017,905DGCC1x,Microalgae,1,TRUE,Aphanothece minutissima,,Aphanothece minutissima,,,9.411555912,9.411555912,9.411555912,9.411555912,um3/cm2
4/11/2017,4,2017,905DGCC1x,Qualitative,1,TRUE,Chantransia sp 2,,Chantransia sp 2,,,,,,,count
4/11/2017,4,2017,905DGCC1x,Microalgae,1,TRUE,Chroomonas sp 2,,Chroomonas sp 2,,,12.76501109,12.76501109,12.76501109,12.76501109,um3/cm2
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Cocconeis placentula,,Cocconeis placentula,1,1,,,1,1,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Diploneis separanda,,Diploneis separanda,4,4,,,4,4,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Epithemia sorex,,Epithemia sorex,1,1,,,1,1,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Epithemia turgida,,Epithemia turgida,2,2,,,2,2,count
4/11/2017,4,2017,905DGCC1x,Microalgae,1,TRUE,Geitlerinema acuiforme,,Geitlerinema acuiforme,,,1.025829755,1.025829755,1.025829755,1.025829755,um3/cm2
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Gomphonema aequale,,Gomphonema aequale,8,8,,,8,8,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Gomphonema angustum,,Gomphonema angustum,4,4,,,4,4,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Gomphonema micropus,,Gomphonema micropus,10,10,,,10,10,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Gomphonema parvulum,,Gomphonema parvulum,8,8,,,8,8,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Halamphora veneta,,Halamphora veneta,10,10,,,10,10,count
4/11/2017,4,2017,905DGCC1x,Microalgae,1,TRUE,Heteroleibleinia sp 1,,Heteroleibleinia sp 1,,,50.03657059,50.03657059,50.03657059,50.03657059,um3/cm2
4/11/2017,4,2017,905DGCC1x,Epiphyte,1,TRUE,Heteroleibleinia sp 1,,Heteroleibleinia sp 1,100,100,,,100,100,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Mayamaea,,Exclude,6,6,,,6,6,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Melosira varians,,Melosira varians,5,5,,,5,5,count
4/11/2017,4,2017,905DGCC1x,Macroalgae,1,TRUE,Microspora pachyderma,,Microspora pachyderma,,,20253164.56,20253164.56,20253164.56,20253164.56,um3/cm2
4/11/2017,4,2017,905DGCC1x,Qualitative,1,TRUE,Microspora pachyderma,,Microspora pachyderma,,,,,,,count
4/11/2017,4,2017,905DGCC1x,Microalgae,1,TRUE,Monoraphidium arcuatum,,Monoraphidium arcuatum,,,1.651202209,1.651202209,1.651202209,1.651202209,um3/cm2
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Navicula,,Exclude,2,2,,,2,2,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Navicula gregaria,,Navicula gregaria,38,38,,,38,38,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Navicula veneta,,Navicula veneta,41,41,,,41,41,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Nitzschia communis,,Nitzschia communis,4,4,,,4,4,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Nitzschia inconspicua,,Nitzschia inconspicua,2,2,,,2,2,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Nitzschia palea var tenuirostris,,Nitzschia palea,32,32,,,32,32,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Nitzschia supralitorea,,Nitzschia supralitorea,50,50,,,50,50,count
4/11/2017,4,2017,905DGCC1x,Macroalgae,1,TRUE,Nostoc cf pruniforme,,Nostoc pruniforme,,,810126582.3,810126582.3,810126582.3,810126582.3,um3/cm2
4/11/2017,4,2017,905DGCC1x,Qualitative,1,TRUE,Nostoc pruniforme,,Nostoc pruniforme,,,,,,,count
4/11/2017,4,2017,905DGCC1x,Microalgae,1,TRUE,Nostoc sp 1,,Nostoc sp 1,,,11.79918832,11.79918832,11.79918832,11.79918832,um3/cm2
4/11/2017,4,2017,905DGCC1x,Qualitative,1,TRUE,Oedogonium curtum,,Oedogonium curtum,,,,,,,count
4/11/2017,4,2017,905DGCC1x,Qualitative,1,TRUE,Oedogonium sp 1,,Oedogonium sp 1,,,,,,,count
4/11/2017,4,2017,905DGCC1x,Macroalgae,1,TRUE,Oedogonium sp 1,,Oedogonium sp 1,,,303797468.4,303797468.4,303797468.4,303797468.4,um3/cm2
4/11/2017,4,2017,905DGCC1x,Macroalgae,1,TRUE,Oedogonium sp 13,,Oedogonium sp 13,,,506329113.9,506329113.9,506329113.9,506329113.9,um3/cm2
4/11/2017,4,2017,905DGCC1x,Macroalgae,1,TRUE,Oedogonium sp 3,,Oedogonium sp 3,,,25316455.7,25316455.7,25316455.7,25316455.7,um3/cm2
4/11/2017,4,2017,905DGCC1x,Microalgae,1,TRUE,Oedogonium sp 3,,Oedogonium sp 3,,,12621.12688,12621.12688,12621.12688,12621.12688,um3/cm2
4/11/2017,4,2017,905DGCC1x,Qualitative,1,TRUE,Paralemanea,,Exclude,,,,,,,count
4/11/2017,4,2017,905DGCC1x,Qualitative,1,TRUE,Phormidium cf ambiguum,,Phormidium ambiguum,,,,,,,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Planothidium amphibium,,Planothidium amphibium,96,96,,,96,96,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Planothidium engelbrechtii,,Planothidium engelbrechtii,75,75,,,75,75,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Planothidium frequentissimum,,Planothidium frequentissimum,13,13,,,13,13,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Planothidium lanceolatum,,Planothidium lanceolatum,32,32,,,32,32,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Rhopalodia brebissonii,,Rhopalodia brebissonii,1,1,,,1,1,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Sellaphora,,Exclude,2,2,,,2,2,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Sellaphora saugerresii,,Sellaphora saugerresii,26,26,,,26,26,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Sellaphora seminulum,,Sellaphora seminulum,10,10,,,10,10,count
4/11/2017,4,2017,905DGCC1x,Qualitative,1,TRUE,Spirogyra cf varians,,Spirogyra varians,,,,,,,count
4/11/2017,4,2017,905DGCC1x,Microalgae,1,TRUE,Spirogyra sp 1,,Spirogyra sp 1,,,14219.22333,14219.22333,14219.22333,14219.22333,um3/cm2
4/11/2017,4,2017,905DGCC1x,Macroalgae,1,TRUE,Spirogyra sp 1,,Spirogyra sp 1,,,708860759.5,708860759.5,708860759.5,708860759.5,um3/cm2
4/11/2017,4,2017,905DGCC1x,Macroalgae,1,TRUE,Spirogyra sp 10,,Spirogyra sp 10,,,303797468.4,303797468.4,303797468.4,303797468.4,um3/cm2
4/11/2017,4,2017,905DGCC1x,Microalgae,1,TRUE,Spirogyra sp 10,,Spirogyra sp 10,,,6036.010103,6036.010103,6036.010103,6036.010103,um3/cm2
4/11/2017,4,2017,905DGCC1x,Macroalgae,1,TRUE,Spirogyra sp 2,,Spirogyra sp 2,,,354430379.8,354430379.8,354430379.8,354430379.8,um3/cm2
4/11/2017,4,2017,905DGCC1x,Qualitative,1,TRUE,Spirogyra sp 2,,Spirogyra sp 2,,,,,,,count
4/11/2017,4,2017,905DGCC1x,Microalgae,1,TRUE,Spirogyra sp 2,,Spirogyra sp 2,,,6513.080985,6513.080985,6513.080985,6513.080985,um3/cm2
4/11/2017,4,2017,905DGCC1x,Microalgae,1,TRUE,Spirulina sp 1,,Spirulina sp 1,,,0.206298,0.206298,0.206298,0.206298,um3/cm2
4/11/2017,4,2017,905DGCC1x,Qualitative,1,TRUE,Stigeoclonium subsecundum,,Stigeoclonium subsecundum,,,,,,,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Surirella ovalis,,Surirella ovalis,1,1,,,1,1,count
4/11/2017,4,2017,905DGCC1x,Qualitative,1,TRUE,Tetrasporopsis fuscescens,,Tetrasporopsis fuscescens,,,,,,,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Ulnaria ramesii,,Ulnaria ramesii,1,1,,,1,1,count
4/11/2017,4,2017,905DGCC1x,Integrated,1,TRUE,Ulnaria ulna,,Ulnaria ulna,2,2,,,2,2,count
4/11/2017,4,2017,905DGCC1x,Qualitative,1,TRUE,Vaucheria sp 1,,Vaucheria sp 1,,,,,,,count
4/11/2017,4,2017,905DGCC1x,Macroalgae,1,TRUE,Vaucheria sp 1,,Vaucheria sp 1,,,5063291.139,5063291.139,5063291.139,5063291.139,um3/cm2
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Achnanthidium minutissimum,,Achnanthidium minutissimum,10,10,,,10,10,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Adlafia minuscula,,Adlafia minuscula,2,2,,,2,2,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Adlafia minuscula var muralis,,Adlafia minuscula,10,10,,,10,10,count
4/17/2017,4,2017,911NP9EPC,Microalgae,1,TRUE,Aphanothece minutissima,,Aphanothece minutissima,,,3.012516,3.012516,3.012516,3.012516,um3/cm2
4/17/2017,4,2017,911NP9EPC,Qualitative,1,TRUE,Chaetophora elegans,,Chaetophora elegans,,,,,,,count
4/17/2017,4,2017,911NP9EPC,Microalgae,1,TRUE,Chamaesiphon polymorphus,,Chamaesiphon polymorphus,,,3.965749433,3.965749433,3.965749433,3.965749433,um3/cm2
4/17/2017,4,2017,911NP9EPC,Microalgae,1,TRUE,Closterium leibleinii,,Closterium leibleinii,,,1409.188702,1409.188702,1409.188702,1409.188702,um3/cm2
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Cocconeis placentula,,Cocconeis placentula,2,2,,,2,2,count
4/17/2017,4,2017,911NP9EPC,Microalgae,1,TRUE,Draparnaldia mutabilis,,Draparnaldia mutabilis,,,99.17153046,99.17153046,99.17153046,99.17153046,um3/cm2
4/17/2017,4,2017,911NP9EPC,Macroalgae,1,TRUE,Draparnaldia mutabilis,,Draparnaldia mutabilis,,,2151898734,2151898734,2151898734,2151898734,um3/cm2
4/17/2017,4,2017,911NP9EPC,Qualitative,1,TRUE,Draparnaldia mutabilis,,Draparnaldia mutabilis,,,,,,,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Encyonema hamsherae,,Encyonema hamsherae,1,1,,,1,1,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Eolimna minima,Lump with Sellaphora atomoides,Sellaphora atomoides,8,8,,,8,8,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Epithemia sorex,,Epithemia sorex,1,1,,,1,1,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Fistulifera saprophila,,Fistulifera saprophila,4,4,,,4,4,count
4/17/2017,4,2017,911NP9EPC,Microalgae,1,TRUE,Gloeocystis vesiculosa,,Gloeocystis vesiculosa,,,8.936633306,8.936633306,8.936633306,8.936633306,um3/cm2
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Gomphonema,,Exclude,7,7,,,7,7,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Gomphonema micropus,,Gomphonema micropus,16,16,,,16,16,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Gomphonema parvulum,,Gomphonema parvulum,4,4,,,4,4,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Halamphora veneta,,Halamphora veneta,71,71,,,71,71,count
4/17/2017,4,2017,911NP9EPC,Epiphyte,1,TRUE,Heteroleibleinia sp 1,,Heteroleibleinia sp 1,75,75,,,75,75,count
4/17/2017,4,2017,911NP9EPC,Microalgae,1,TRUE,Heteroleibleinia sp 1,,Heteroleibleinia sp 1,,,100.4330376,100.4330376,100.4330376,100.4330376,um3/cm2
4/17/2017,4,2017,911NP9EPC,Epiphyte,1,TRUE,Leptolyngbya notata,,Leptolyngbya notata,25,25,,,25,25,count
4/17/2017,4,2017,911NP9EPC,Microalgae,1,TRUE,Leptolyngbya notata,,Leptolyngbya notata,,,49.24607864,49.24607864,49.24607864,49.24607864,um3/cm2
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Mayamaea permitis,,Mayamaea permitis,18,18,,,18,18,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Melosira varians,,Melosira varians,127,127,,,127,127,count
4/17/2017,4,2017,911NP9EPC,Qualitative,1,TRUE,Microcoleus autumnalis,,Microcoleus autumnalis,,,,,,,count
4/17/2017,4,2017,911NP9EPC,Macroalgae,1,TRUE,Microcoleus autumnalis,,Microcoleus autumnalis,,,3156118144,3156118144,3156118144,3156118144,um3/cm2
4/17/2017,4,2017,911NP9EPC,Microalgae,1,TRUE,Microcoleus autumnalis,,Microcoleus autumnalis,,,735.2497944,735.2497944,735.2497944,735.2497944,um3/cm2
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Navicula gregaria,,Navicula gregaria,4,4,,,4,4,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Navicula veneta,,Navicula veneta,4,4,,,4,4,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Nitzschia linearis,,Nitzschia linearis,37,37,,,37,37,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Nitzschia palea var tenuirostris,,Nitzschia palea,32,32,,,32,32,count
4/17/2017,4,2017,911NP9EPC,Qualitative,1,TRUE,Nostoc verrucosum,,Nostoc verrucosum,,,,,,,count
4/17/2017,4,2017,911NP9EPC,Qualitative,1,TRUE,Oedogonium curtum,,Oedogonium curtum,,,,,,,count
4/17/2017,4,2017,911NP9EPC,Macroalgae,1,TRUE,Oedogonium sp 1,,Oedogonium sp 1,,,1721518987,1721518987,1721518987,1721518987,um3/cm2
4/17/2017,4,2017,911NP9EPC,Qualitative,1,TRUE,Oedogonium sp 1,,Oedogonium sp 1,,,,,,,count
4/17/2017,4,2017,911NP9EPC,Microalgae,1,TRUE,Oedogonium sp 13,,Oedogonium sp 13,,,3757.697355,3757.697355,3757.697355,3757.697355,um3/cm2
4/17/2017,4,2017,911NP9EPC,Macroalgae,1,TRUE,Oedogonium sp 13,,Oedogonium sp 13,,,789029535.9,789029535.9,789029535.9,789029535.9,um3/cm2
4/17/2017,4,2017,911NP9EPC,Microalgae,1,TRUE,Oedogonium sp 3,,Oedogonium sp 3,,,935.7985767,935.7985767,935.7985767,935.7985767,um3/cm2
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Planothidium amphibium,,Planothidium amphibium,68,68,,,68,68,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Planothidium engelbrechtii,,Planothidium engelbrechtii,103,103,,,103,103,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Planothidium frequentissimum,,Planothidium frequentissimum,15,15,,,15,15,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Planothidium lanceolatum,,Planothidium lanceolatum,26,26,,,26,26,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Sellaphora seminulum,,Sellaphora seminulum,14,14,,,14,14,count
4/17/2017,4,2017,911NP9EPC,Qualitative,1,TRUE,Spirogyra borgeana,,Spirogyra borgeana,,,,,,,count
4/17/2017,4,2017,911NP9EPC,Macroalgae,1,TRUE,Spirogyra sp 10,,Spirogyra sp 10,,,71729957.81,71729957.81,71729957.81,71729957.81,um3/cm2
4/17/2017,4,2017,911NP9EPC,Macroalgae,1,TRUE,Spirogyra sp 2,,Spirogyra sp 2,,,1434599156,1434599156,1434599156,1434599156,um3/cm2
4/17/2017,4,2017,911NP9EPC,Qualitative,1,TRUE,Spirogyra sp 2,,Spirogyra sp 2,,,,,,,count
4/17/2017,4,2017,911NP9EPC,Macroalgae,1,TRUE,Spirogyra sp 7,,Spirogyra sp 7,,,2869198312,2869198312,2869198312,2869198312,um3/cm2
4/17/2017,4,2017,911NP9EPC,Microalgae,1,TRUE,Spirogyra sp 7,,Spirogyra sp 7,,,1798.573036,1798.573036,1798.573036,1798.573036,um3/cm2
4/17/2017,4,2017,911NP9EPC,Qualitative,1,TRUE,Spirogyra weberi,,Spirogyra weberi,,,,,,,count
4/17/2017,4,2017,911NP9EPC,Microalgae,1,TRUE,Staurastrum lapponicum,,Staurastrum lapponicum,,,629.6571681,629.6571681,629.6571681,629.6571681,um3/cm2
4/17/2017,4,2017,911NP9EPC,Qualitative,1,TRUE,Tetraspora gelatinosa,,Tetraspora gelatinosa,,,,,,,count
4/17/2017,4,2017,911NP9EPC,Integrated,1,TRUE,Ulnaria ulna,,Ulnaria ulna,16,16,,,16,16,count
4/17/2017,4,2017,911NP9EPC,Qualitative,1,TRUE,Zygnema sp 1,,Zygnema sp 1,,,,,,,count
4/17/2017,4,2017,911NP9EPC,Qualitative,1,TRUE,Zygnema sterile,,Zygnema sterile,,,,,,,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Adlafia minuscula,,Adlafia minuscula,49,49,,,49,49,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Adlafia minuscula var muralis,,Adlafia minuscula,34,34,,,34,34,count
4/19/2017,4,2017,903NP9SLR,Microalgae,1,TRUE,Anabaena sp 1,,Anabaena sp 1,,,7.882534732,7.882534732,7.882534732,7.882534732,um3/cm2
4/19/2017,4,2017,903NP9SLR,Qualitative,1,TRUE,Anabaena sp 1,,Anabaena sp 1,,,,,,,count
4/19/2017,4,2017,903NP9SLR,Microalgae,1,TRUE,Aphanothece minutissima,,Aphanothece minutissima,,,2.899950238,2.899950238,2.899950238,2.899950238,um3/cm2
4/19/2017,4,2017,903NP9SLR,Microalgae,1,TRUE,Aphanothece sp 1,,Aphanothece sp 1,,,0.777990293,0.777990293,0.777990293,0.777990293,um3/cm2
4/19/2017,4,2017,903NP9SLR,Macroalgae,1,TRUE,Audouinella hermannii,,Audouinella hermannii,,,8775137.112,8775137.112,8775137.112,8775137.112,um3/cm2
4/19/2017,4,2017,903NP9SLR,Microalgae,1,TRUE,Chlamydomonas cf globosa,,Chlamydomonas globosa,,,2.780173918,2.780173918,2.780173918,2.780173918,um3/cm2
4/19/2017,4,2017,903NP9SLR,Macroalgae,1,TRUE,Chlorella vulgaris,,Chlorella vulgaris,,,982815356.5,982815356.5,982815356.5,982815356.5,um3/cm2
4/19/2017,4,2017,903NP9SLR,Qualitative,1,TRUE,Chlorella vulgaris,,Chlorella vulgaris,,,,,,,count
4/19/2017,4,2017,903NP9SLR,Microalgae,1,TRUE,Chroococcus turgidus,,Chroococcus turgidus,,,21.22880576,21.22880576,21.22880576,21.22880576,um3/cm2
4/19/2017,4,2017,903NP9SLR,Microalgae,1,TRUE,Chroomonas sp 2,,Chroomonas sp 2,,,45.39581396,45.39581396,45.39581396,45.39581396,um3/cm2
4/19/2017,4,2017,903NP9SLR,Microalgae,1,TRUE,Cladophora glomerata,,Cladophora glomerata,,,2097.185264,2097.185264,2097.185264,2097.185264,um3/cm2
4/19/2017,4,2017,903NP9SLR,Qualitative,1,TRUE,Cladophora glomerata,,Cladophora glomerata,,,,,,,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Epithemia gibba,,Epithemia gibba,1,1,,,1,1,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Fragilaria vaucheriae,,Fragilaria vaucheriae,12,12,,,12,12,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Gomphonema angustatum,,Gomphonema angustatum,10,10,,,10,10,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Gomphonema drutelingense,,Gomphonema drutelingense,8,8,,,8,8,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Gomphonema exilissimum,,Gomphonema exilissimum,4,4,,,4,4,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Gomphonema micropus,,Gomphonema micropus,16,16,,,16,16,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Halamphora veneta,,Halamphora veneta,11,11,,,11,11,count
4/19/2017,4,2017,903NP9SLR,Epiphyte,1,TRUE,Heteroleibleinia sp 1,,Heteroleibleinia sp 1,100,100,,,100,100,count
4/19/2017,4,2017,903NP9SLR,Microalgae,1,TRUE,Heteroleibleinia sp 1,,Heteroleibleinia sp 1,,,24.33346092,24.33346092,24.33346092,24.33346092,um3/cm2
4/19/2017,4,2017,903NP9SLR,Microalgae,1,TRUE,Homoeothrix varians,,Homoeothrix varians,,,32.23431513,32.23431513,32.23431513,32.23431513,um3/cm2
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Mayamaea permitis,,Mayamaea permitis,39,39,,,39,39,count
4/19/2017,4,2017,903NP9SLR,Macroalgae,1,TRUE,Microcoleus autumnalis,,Microcoleus autumnalis,,,8775137.112,8775137.112,8775137.112,8775137.112,um3/cm2
4/19/2017,4,2017,903NP9SLR,Microalgae,1,TRUE,Microcoleus autumnalis,,Microcoleus autumnalis,,,30.5332344,30.5332344,30.5332344,30.5332344,um3/cm2
4/19/2017,4,2017,903NP9SLR,Qualitative,1,TRUE,Microcoleus autumnalis,,Microcoleus autumnalis,,,,,,,count
4/19/2017,4,2017,903NP9SLR,Macroalgae,1,TRUE,Microspora pachyderma,,Microspora pachyderma,,,965265082.3,965265082.3,965265082.3,965265082.3,um3/cm2
4/19/2017,4,2017,903NP9SLR,Microalgae,1,TRUE,Microspora pachyderma,,Microspora pachyderma,,,4258.991495,4258.991495,4258.991495,4258.991495,um3/cm2
4/19/2017,4,2017,903NP9SLR,Qualitative,1,TRUE,Microspora pachyderma,,Microspora pachyderma,,,,,,,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Navicula gregaria,,Navicula gregaria,24,24,,,24,24,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Navicula veneta,,Navicula veneta,76,76,,,76,76,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Nitzschia,,Exclude,2,2,,,2,2,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Nitzschia acicularis,,Nitzschia acicularis,2,2,,,2,2,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Nitzschia cf vitrea,,Nitzschia vitrea,2,2,,,2,2,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Nitzschia communis,,Nitzschia communis,18,18,,,18,18,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Nitzschia linearis,,Nitzschia linearis,61,61,,,61,61,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Nitzschia palea,,Nitzschia palea,18,18,,,18,18,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Nitzschia palea var debilis,,Nitzschia palea,13,13,,,13,13,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Nitzschia palea var tenuirostris,,Nitzschia palea,28,28,,,28,28,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Nitzschia soratensis,,Nitzschia soratensis,8,8,,,8,8,count
4/19/2017,4,2017,903NP9SLR,Microalgae,1,TRUE,Nostoc sp 1,,Nostoc sp 1,,,3.901860997,3.901860997,3.901860997,3.901860997,um3/cm2
4/19/2017,4,2017,903NP9SLR,Macroalgae,1,TRUE,Nostoc verrucosum,,Nostoc verrucosum,,,87751371.12,87751371.12,87751371.12,87751371.12,um3/cm2
4/19/2017,4,2017,903NP9SLR,Qualitative,1,TRUE,Nostoc verrucosum,,Nostoc verrucosum,,,,,,,count
4/19/2017,4,2017,903NP9SLR,Qualitative,1,TRUE,Oedogonium curtum,,Oedogonium curtum,,,,,,,count
4/19/2017,4,2017,903NP9SLR,Macroalgae,1,TRUE,Oedogonium sp 1,,Oedogonium sp 1,,,17550274.22,17550274.22,17550274.22,17550274.22,um3/cm2
4/19/2017,4,2017,903NP9SLR,Macroalgae,1,TRUE,Oedogonium sp 3,,Oedogonium sp 3,,,8775137.112,8775137.112,8775137.112,8775137.112,um3/cm2
4/19/2017,4,2017,903NP9SLR,Macroalgae,1,TRUE,Oedogonium vaucherii,,Oedogonium vaucherii,,,1140767825,1140767825,1140767825,1140767825,um3/cm2
4/19/2017,4,2017,903NP9SLR,Microalgae,1,TRUE,Oedogonium vaucherii,,Oedogonium vaucherii,,,32449.65097,32449.65097,32449.65097,32449.65097,um3/cm2
4/19/2017,4,2017,903NP9SLR,Qualitative,1,TRUE,Paralemanea catenata,,Paralemanea catenata,,,,,,,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Planothidium amphibium,,Planothidium amphibium,44,44,,,44,44,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Planothidium engelbrechtii,Change to Planothidium pericavum,Planothidium amphibium,58,58,,,58,58,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Planothidium frequentissimum,,Planothidium frequentissimum,12,12,,,12,12,count
4/19/2017,4,2017,903NP9SLR,Integrated,1,TRUE,Planothidium lanceolatum,,Planothidium lanceolatum,34,34,,,34,34,count
