SampleDate,StationCode,StationName,ProjectCode,ProjectName,EventCode,EventName,AgencyCode,AgencyName,SampleComments,LocationCode,LocationName,SampleTypeCode,CollectionTime,CollectionMethodCode,Replicate,CollectionDepth,UnitCollectionDepth,ProtocolCode,ProtocolName,DWC_Month,DWC_Year,SampleComplete,DWC_SamplePurposeCode_PurposeFailureName_Concatenated,DWC_PersonnelCode_Concatenated,DWC_GroupSamples_GroupName_Concatenated,DWC_FundingCode_Concatenated,DWC_GroupProjectsLookUp_GroupName_Concatenated,DWC_GroupStationsLookUp_GroupName_Concatenated,GeometryShape,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,Hydromod,HydromodLoc,LocationDetailWQComments,CollectionDeviceDescr,PositionWaterColumn,LabCollectionComments,CollectionComplete,EndDepth,Interval,UnitInterval,LabEffortWQComments,MatrixCode,MatrixName,MethodCode,MethodName,AnalyteCode,AnalyteName,FractionCode,FractionName,UnitCode,UnitName,DWC_AnalyteWFractionWMatrixWUnit,LabBatch,AnalysisDate,SampleID,LabSampleID,PrepPreservationCode,PrepPreservationName,PrepPreservationDate,DigestExtractCode,DigestExtractMethod,DigestExtractDate,LabReplicate,Result,ResQualCode,ResQualName,MDL,RL,DilutionFactor,QACode,DWC_QADescr_Expanded,ComplianceCode,ComplianceName,ExpectedValue,LabResultComments,LabResultDetailComments,DatabaseSide,SubmittingAgency,LabSubmissionCode,DWC_LabSubmissionDescr_Expanded,BatchVerificationCode,DWC_BatchVerificationDescr_Expanded,LabBatchComments,CoordinateSource,CoordinateNumber,TargetLatitude,TargetLongitude,Datum,Region
5/31/2011,911KCKCRx,Kitchen Creek at Kitchen Creek Road,SWB_RCMP_2011,Statewide Ref Condition Management Plan 2011,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,"No Cobbles, bad target coordinates (target coords were up on the hill side. Coords recorded on the water body as near to the target as possible)",X,BA Centroid,Grab,14:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2011,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"Arico, J.; Mack, N.; Woodruff, G.",,09SW9001,,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,16,EPA 300.0,22,Chloride,3,Dissolved,6,mg/L,Chloride; Dissolved; samplewater; mg/L,WPCL_7698_W_CL,6/6/2011,,L-265-11-04,2,LabFiltered,6/2/2011,0,None,1/1/1950,1,27.3,=,Equal To,1,2.5,10,D,D: EPA Flag - Analytes analyzed at a secondary dilution,Com,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,"Field Blank > RL, confirmed by second analysis",map,1,32.78751,-116.451054,WGS84,9
6/4/2007,903SLFRCx,Fry Creek (FRC),RWB9_Status_2007_2008,RWB9 Status Sampling 2007 and 2008,BA,Bioassessment,MPSL-DFW,Marine Pollution Studies Laboratory-DFW,No BA samples collected by ABL,Thalweg,Thalweg,Grab,18:00,Water_Grab,1,0.1,m,MPSL-DFW_Field_v1.0,MPSL-DFW_Field SOP_v1.0,6,2007,TRUE,Benthics - Other (Describe in SampleComm); FieldMeasure - None; Habitat - None; WaterChem - None,"Frueh, B.; Mundell, S.",2007,06SW9001,2012 IR,,Point,Walk In,LB,0.2,m,0.5,m,0.1,m,Bridge,DS,,Individual Collection by hand,subsurface,,TRUE,,,,,5,samplewater,18,EPA 351.2,103,"Nitrogen, Total Kjeldahl",2,Total,6,mg/L,"Nitrogen, Total Kjeldahl; Total; samplewater; mg/L",WPCL_2092_W_TKN,6/12/2007,,L-282-07-25,3,LabAcidified,6/6/2007,0,None,1/1/1950,1,,ND,Not Detected,0.25,0.4,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,MAP,1,33.34398,-116.8817,WGS84,9
6/5/2007,911TJLCC2,Long Canyon Creek 2,RWB9_Status_2007_2008,RWB9 Status Sampling 2007 and 2008,BA,Bioassessment,MPSL-DFW,Marine Pollution Studies Laboratory-DFW,ABL sampled here before us so we sampled as well.,Thalweg,Thalweg,Grab,14:00,Water_Grab,1,0.1,m,MPSL-DFW_Field_v1.0,MPSL-DFW_Field SOP_v1.0,6,2007,TRUE,FieldMeasure - None; Habitat - None; WaterChem - None,"Frueh, B.; Mundell, S.",2007,06SW9001,2012 IR,,Point,Walk In,LB,0.2,m,1,m,0.3,m,None,NA,,Individual Collection by hand,subsurface,Collected the duplicate at this site,TRUE,,,,,5,samplewater,78,QC 10115011D,74,Phosphorus as P,2,Total,6,mg/L,Phosphorus as P; Total; samplewater; mg/L,WPCL_2093_W_TPHOS,6/12/2007,,L-282-07-30,3,LabAcidified,6/6/2007,0,None,1/1/1950,1,0.0446,=,Equal To,0.025,0.03,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,MAP,1,32.77836,-116.44337,WGS84,9
4/29/2014,911NP9ATC,Antone Canyon Creek ~1.3mi above La Posta Trk. Trl.,RWB9_NPS_2014,RWB9 Nonperennial Stream Study 2014,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,"Few cobles, site dries upstream",X,BA Centroid,Grab,15:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,4,2014,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"Mack, N.; Paccassi, M.",,,,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,165,EPA 415.1M,627,Dissolved Organic Carbon,3,Dissolved,6,mg/L,Dissolved Organic Carbon; Dissolved; samplewater; mg/L,WPCL_11864_W_DOC,5/9/2014,,L-208-14-07,7,"FieldFiltered, FieldAcidified",4/29/2014,0,None,1/1/1950,1,1.58,=,Equal To,0.5,1,1,None,None: None - No QA Qualifier,COM,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,"L-219-14, was too turbid to filter in field, and not enough filters. Samples filtered in lab.",GPS,1,32.76824,-116.41757,NAD83,9
4/29/2014,911NP9ATC,Antone Canyon Creek ~1.3mi above La Posta Trk. Trl.,RWB9_NPS_2014,RWB9 Nonperennial Stream Study 2014,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,"Few cobles, site dries upstream",X,BA Centroid,Grab,15:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,4,2014,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"Mack, N.; Paccassi, M.",,,,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,349,SM 4500-N CM v21,728,"Nitrogen, Total",2,Total,6,mg/L,"Nitrogen, Total; Total; samplewater; mg/L",WPCL_11696_W_TN,5/14/2014,,L-208-14-03 Dup,10,FieldAcidified,4/29/2014,0,None,1/1/1950,2,0.194,=,Equal To,0.0208,0.05,1,None,None: None - No QA Qualifier,COM,Compliant,,RPD 1.03,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,GPS,1,32.76824,-116.41757,NAD83,9
4/29/2014,911NP9ATC,Antone Canyon Creek ~1.3mi above La Posta Trk. Trl.,RWB9_NPS_2014,RWB9 Nonperennial Stream Study 2014,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,"Few cobles, site dries upstream",X,BA Centroid,Grab,15:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,4,2014,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"Mack, N.; Paccassi, M.",,,,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,351,SM 4500-SiO2 E/F v21,92,Silica as SiO2,3,Dissolved,6,mg/L,Silica as SiO2; Dissolved; samplewater; mg/L,WPCL_11680_W_DSI,5/9/2014,,L-208-14-05 Dup,2,LabFiltered,5/1/2014,0,None,1/1/1950,2,39.9,=,Equal To,0.18,1,10,D,D: EPA Flag - Analytes analyzed at a secondary dilution,COM,Compliant,,RPD 0.75,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,GPS,1,32.76824,-116.41757,NAD83,9
6/5/2007,911TJLCC2,Long Canyon Creek 2,RWB9_Status_2007_2008,RWB9 Status Sampling 2007 and 2008,BA,Bioassessment,MPSL-DFW,Marine Pollution Studies Laboratory-DFW,ABL sampled here before us so we sampled as well.,Thalweg,Thalweg,Grab,14:00,Water_Grab,1,0.1,m,MPSL-DFW_Field_v1.0,MPSL-DFW_Field SOP_v1.0,6,2007,TRUE,FieldMeasure - None; Habitat - None; WaterChem - None,"Frueh, B.; Mundell, S.",2007,06SW9001,2012 IR,,Point,Walk In,LB,0.2,m,1,m,0.3,m,None,NA,,Individual Collection by hand,subsurface,Collected the duplicate at this site,TRUE,,,,,5,samplewater,119,SM 2540 D,629,Total Suspended Solids,101,Particulate,6,mg/L,Total Suspended Solids; Particulate; samplewater; mg/L,MPSL-DFG_TSS07-0005_TSS,6/11/2007,,2007-1656,0,None,1/1/1950,0,None,1/1/1950,1,2.675,DNQ,Detected Not Quantifiable,1,3,1,VFDP,VFDP: Field duplicate RPD above QC limit;flagged by QAO,QualH,Qualified Historic,,entire sample filtered,,perm,MPSL-DFW,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,MAP,1,32.77836,-116.44337,WGS84,9
6/5/2007,911TJLCC2,Long Canyon Creek 2,RWB9_Status_2007_2008,RWB9 Status Sampling 2007 and 2008,BA,Bioassessment,MPSL-DFW,Marine Pollution Studies Laboratory-DFW,ABL sampled here before us so we sampled as well.,Thalweg,Thalweg,Grab,14:00,Water_Grab,1,0.1,m,MPSL-DFW_Field_v1.0,MPSL-DFW_Field SOP_v1.0,6,2007,TRUE,FieldMeasure - None; Habitat - None; WaterChem - None,"Frueh, B.; Mundell, S.",2007,06SW9001,2012 IR,,Point,Walk In,LB,0.2,m,1,m,0.3,m,None,NA,,Individual Collection by hand,subsurface,Collected the duplicate at this site,TRUE,,,,,5,samplewater,216,"SM 4500-NH3 D v20,21",6,Ammonia as N,2,Total,6,mg/L,Ammonia as N; Total; samplewater; mg/L,WPCL_2078_W_NH3,6/7/2007,,L-282-07-30,3,LabAcidified,6/6/2007,0,None,1/1/1950,1,,ND,Not Detected,0.04,0.1,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,MAP,1,32.77836,-116.44337,WGS84,9
6/5/2007,911TJLCC2,Long Canyon Creek 2,RWB9_Status_2007_2008,RWB9 Status Sampling 2007 and 2008,BA,Bioassessment,MPSL-DFW,Marine Pollution Studies Laboratory-DFW,ABL sampled here before us so we sampled as well.,Thalweg,Thalweg,Grab,14:00,Water_Grab,1,0.1,m,MPSL-DFW_Field_v1.0,MPSL-DFW_Field SOP_v1.0,6,2007,TRUE,FieldMeasure - None; Habitat - None; WaterChem - None,"Frueh, B.; Mundell, S.",2007,06SW9001,2012 IR,,Point,Walk In,LB,0.2,m,1,m,0.3,m,None,NA,,Individual Collection by hand,subsurface,Collected the duplicate at this site,TRUE,,,,,5,samplewater,347,EPA 310.2,3,Alkalinity as CaCO3,3,Dissolved,6,mg/L,Alkalinity as CaCO3; Dissolved; samplewater; mg/L,WPCL_2087_W_ALK,6/8/2007,,L-282-07-10,2,LabFiltered,6/6/2007,0,None,1/1/1950,1,234,=,Equal To,3,10,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,MAP,1,32.77836,-116.44337,WGS84,9
6/5/2007,911TJLCC2,Long Canyon Creek 2,RWB9_Status_2007_2008,RWB9 Status Sampling 2007 and 2008,BA,Bioassessment,MPSL-DFW,Marine Pollution Studies Laboratory-DFW,ABL sampled here before us so we sampled as well.,Thalweg,Thalweg,Grab,14:00,Water_Grab,1,0.1,m,MPSL-DFW_Field_v1.0,MPSL-DFW_Field SOP_v1.0,6,2007,TRUE,FieldMeasure - None; Habitat - None; WaterChem - None,"Frueh, B.; Mundell, S.",2007,06SW9001,2012 IR,,Point,Walk In,LB,0.2,m,1,m,0.3,m,None,NA,,Individual Collection by hand,subsurface,Collected the duplicate at this site,TRUE,,,,,5,samplewater,348,SM 4500-NO3 I v21,69,Nitrate as N,3,Dissolved,6,mg/L,Nitrate as N; Dissolved; samplewater; mg/L,WPCL_2100_W_NO3,6/12/2007,,L-282-07-20,4,"LabFiltered, LabAcidified",6/6/2007,0,None,1/1/1950,1,,ND,Not Detected,0.01,0.02,1,HT,HT: Analytical value calculated using results from associated tests,QualH,Qualified Historic,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,"[NO3] = [NO3+NO2(preserved,<28days)] - [NO2(<48hrs)] raised MDL and added D code for lab",MAP,1,32.77836,-116.44337,WGS84,9
6/5/2007,911TJLCC2,Long Canyon Creek 2,RWB9_Status_2007_2008,RWB9 Status Sampling 2007 and 2008,BA,Bioassessment,MPSL-DFW,Marine Pollution Studies Laboratory-DFW,ABL sampled here before us so we sampled as well.,Thalweg,Thalweg,Grab,14:00,Water_Grab,1,0.1,m,MPSL-DFW_Field_v1.0,MPSL-DFW_Field SOP_v1.0,6,2007,TRUE,FieldMeasure - None; Habitat - None; WaterChem - None,"Frueh, B.; Mundell, S.",2007,06SW9001,2012 IR,,Point,Walk In,LB,0.2,m,1,m,0.3,m,None,NA,,Individual Collection by hand,subsurface,Collected the duplicate at this site,TRUE,,,,,5,samplewater,352,SM 4500-NO2 B v20,70,Nitrite as N,3,Dissolved,6,mg/L,Nitrite as N; Dissolved; samplewater; mg/L,WPCL_2072_W_NO2,6/6/2007,,L-282-07-10,2,LabFiltered,6/6/2007,0,None,1/1/1950,1,,ND,Not Detected,0.002,0.005,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,MAP,1,32.77836,-116.44337,WGS84,9
6/5/2007,911TJLCC2,Long Canyon Creek 2,RWB9_Status_2007_2008,RWB9 Status Sampling 2007 and 2008,BA,Bioassessment,MPSL-DFW,Marine Pollution Studies Laboratory-DFW,ABL sampled here before us so we sampled as well.,Thalweg,Thalweg,Grab,14:00,Water_Grab,2,0.1,m,MPSL-DFW_Field_v1.0,MPSL-DFW_Field SOP_v1.0,6,2007,TRUE,FieldMeasure - None; Habitat - None; WaterChem - None,"Frueh, B.; Mundell, S.",2007,06SW9001,2012 IR,,Point,Walk In,LB,0.2,m,1,m,0.3,m,None,NA,,Individual Collection by hand,subsurface,Collected the duplicate at this site,TRUE,,,,,5,samplewater,18,EPA 351.2,103,"Nitrogen, Total Kjeldahl",2,Total,6,mg/L,"Nitrogen, Total Kjeldahl; Total; samplewater; mg/L",WPCL_2092_W_TKN,6/12/2007,,L-282-07-21 Duplicate,3,LabAcidified,6/6/2007,0,None,1/1/1950,2,0.3,DNQ,Detected Not Quantifiable,0.25,0.4,1,None,None: None - No QA Qualifier,Com,Compliant,,RPD 14.3,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,MAP,1,32.77836,-116.44337,WGS84,9
6/5/2007,911TJLCC2,Long Canyon Creek 2,RWB9_Status_2007_2008,RWB9 Status Sampling 2007 and 2008,BA,Bioassessment,MPSL-DFW,Marine Pollution Studies Laboratory-DFW,ABL sampled here before us so we sampled as well.,Thalweg,Thalweg,Grab,14:00,Water_Grab,2,0.1,m,MPSL-DFW_Field_v1.0,MPSL-DFW_Field SOP_v1.0,6,2007,TRUE,FieldMeasure - None; Habitat - None; WaterChem - None,"Frueh, B.; Mundell, S.",2007,06SW9001,2012 IR,,Point,Walk In,LB,0.2,m,1,m,0.3,m,None,NA,,Individual Collection by hand,subsurface,Collected the duplicate at this site,TRUE,,,,,5,samplewater,49,SM 2540 C,107,Total Dissolved Solids,3,Dissolved,6,mg/L,Total Dissolved Solids; Dissolved; samplewater; mg/L,WPCL_2104_W_TDS,6/7/2007,,L-282-07-31 Duplicate,0,None,1/1/1950,0,None,1/1/1950,2,325,=,Equal To,10,10,1,None,None: None - No QA Qualifier,Com,Compliant,,RPD 0.00,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,MAP,1,32.77836,-116.44337,WGS84,9
6/5/2007,911TJLCC2,Long Canyon Creek 2,RWB9_Status_2007_2008,RWB9 Status Sampling 2007 and 2008,BA,Bioassessment,MPSL-DFW,Marine Pollution Studies Laboratory-DFW,ABL sampled here before us so we sampled as well.,Thalweg,Thalweg,Grab,14:00,Water_Grab,2,0.1,m,MPSL-DFW_Field_v1.0,MPSL-DFW_Field SOP_v1.0,6,2007,TRUE,FieldMeasure - None; Habitat - None; WaterChem - None,"Frueh, B.; Mundell, S.",2007,06SW9001,2012 IR,,Point,Walk In,LB,0.2,m,1,m,0.3,m,None,NA,,Individual Collection by hand,subsurface,Collected the duplicate at this site,TRUE,,,,,5,samplewater,78,QC 10115011D,74,Phosphorus as P,2,Total,6,mg/L,Phosphorus as P; Total; samplewater; mg/L,WPCL_2093_W_TPHOS,6/12/2007,,L-282-07-21,3,LabAcidified,6/6/2007,0,None,1/1/1950,1,0.0276,DNQ,Detected Not Quantifiable,0.025,0.03,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,MAP,1,32.77836,-116.44337,WGS84,9
6/5/2007,911TJLCC2,Long Canyon Creek 2,RWB9_Status_2007_2008,RWB9 Status Sampling 2007 and 2008,BA,Bioassessment,MPSL-DFW,Marine Pollution Studies Laboratory-DFW,ABL sampled here before us so we sampled as well.,Thalweg,Thalweg,Grab,14:00,Water_Grab,2,0.1,m,MPSL-DFW_Field_v1.0,MPSL-DFW_Field SOP_v1.0,6,2007,TRUE,FieldMeasure - None; Habitat - None; WaterChem - None,"Frueh, B.; Mundell, S.",2007,06SW9001,2012 IR,,Point,Walk In,LB,0.2,m,1,m,0.3,m,None,NA,,Individual Collection by hand,subsurface,Collected the duplicate at this site,TRUE,,,,,5,samplewater,125,EPA 365.1M,72,OrthoPhosphate as P,3,Dissolved,6,mg/L,OrthoPhosphate as P; Dissolved; samplewater; mg/L,WPCL_2071_W_OPO4,6/6/2007,,L-282-07-01,2,LabFiltered,6/6/2007,0,None,1/1/1950,1,0.0472,=,Equal To,0.005,0.01,1,VFDP,VFDP: Field duplicate RPD above QC limit;flagged by QAO,QualH,Qualified Historic,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,MAP,1,32.77836,-116.44337,WGS84,9
5/6/2014,911KCKCRx,Kitchen Creek at Kitchen Creek Road,SWB_RCMP_2014,Statewide Ref Condition Management Plan 2014,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,Too few cobles,X,BA Centroid,Grab,12:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2014,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"Mack, N.; Paccassi, M.",,,,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,119,SM 2540 D,629,Total Suspended Solids,101,Particulate,6,mg/L,Total Suspended Solids; Particulate; samplewater; mg/L,WPCL_11687_W_TSS,5/12/2014,,L-230-14-06 Dup,2,LabFiltered,5/12/2014,0,None,1/1/1950,2,1.7,DNQ,Detected Not Quantifiable,0.3,2,1,None,None: None - No QA Qualifier,COM,Compliant,,RPD 19.4,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,map,1,32.78751,-116.451054,WGS84,9
6/30/2021,903FCPSPx,French Creek (FCPSP),RWB9_BA_2021,RWB9 Bioassessment 2021,BA,Bioassessment,RWQCB9,RWQCB9-San Diego Region,,X,BA Centroid,Grab,13:17,Water_Grab,1,0.1,M,SWAMP_2016_WS,SWAMP_2016_WS,6,2021,FALSE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"Loflen, C.; Nagoda, C.; Woodward, D.",,,,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,FALSE,,,,,5,samplewater,16,EPA 300.0,66,Nitrate + Nitrite as N,2,Total,6,mg/L,Nitrate + Nitrite as N; Total; samplewater; mg/L,Babcock_1G14159_W_NO3+2,7/15/2021,903FCPSPx,C1G0175-01,0,None,1/1/1950,0,None,1/1/1950,1,,ND,Not Detected,0.11,0.2,1,None,None: None - No QA Qualifier,COM,Compliant,,,,Perm,Babcock,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,MAP,1,33.35017,-116.91278,WGS84,9
5/7/2008,903SLFRCx,Fry Creek (FRC),RWB9_Status_2007_2008,RWB9 Status Sampling 2007 and 2008,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,Notable field Conditions - Other - Camp Ground.  Wild Rose REALLY prohibited upstream assessment; shrunk total reach to 100.,X,BA Centroid,Grab,14:20,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2008,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"Pickard, D.; Sandberg, J.",2008,06SW9001,2012 IR,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,"water chemistry collected by different crew (S. McBride, N. Mack)",TRUE,,,,,5,samplewater,16,EPA 300.0,96,Sulfate,3,Dissolved,6,mg/L,Sulfate; Dissolved; samplewater; mg/L,WPCL_3503_W_SO4,5/30/2008,,L-263-08-20,2,LabFiltered,5/9/2008,0,None,1/1/1950,1,1.18,=,Equal To,0.5,0.6,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,raised MDL and added D code for lab,MAP,1,33.34398,-116.8817,WGS84,9
5/7/2008,903SLFRCx,Fry Creek (FRC),RWB9_Status_2007_2008,RWB9 Status Sampling 2007 and 2008,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,Notable field Conditions - Other - Camp Ground.  Wild Rose REALLY prohibited upstream assessment; shrunk total reach to 100.,X,BA Centroid,Grab,14:20,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2008,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"Pickard, D.; Sandberg, J.",2008,06SW9001,2012 IR,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,"water chemistry collected by different crew (S. McBride, N. Mack)",TRUE,,,,,5,samplewater,237,EPA 1694M,1104,Caffeine,2,Total,2,ug/L,Caffeine; Total; samplewater; ug/L,WPCL_L-245-263-08_W_CAF,5/21/2008,,L-263-08-57,0,None,1/1/1950,9,EPA 3535,5/13/2008,1,,ND,Not Detected,0.02,0.04,1,None,None: None - No QA Qualifier,QualH,Qualified Historic,,,,perm,DFW-WPCL,"A,MD","A: Batch met project QA/QC protocols; MD: Minor deviations in test conditions, batch comment required",VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,RPD analytes exceed lab cntrl lmt for LCS & LCSD.  QAO: verified against method criteria,MAP,1,33.34398,-116.8817,WGS84,9
5/7/2008,903SLFRCx,Fry Creek (FRC),RWB9_Status_2007_2008,RWB9 Status Sampling 2007 and 2008,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,Notable field Conditions - Other - Camp Ground.  Wild Rose REALLY prohibited upstream assessment; shrunk total reach to 100.,X,BA Centroid,Grab,14:20,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2008,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"Pickard, D.; Sandberg, J.",2008,06SW9001,2012 IR,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,"water chemistry collected by different crew (S. McBride, N. Mack)",TRUE,,,,,5,samplewater,347,EPA 310.2,3,Alkalinity as CaCO3,3,Dissolved,6,mg/L,Alkalinity as CaCO3; Dissolved; samplewater; mg/L,WPCL_3392_W_ALK,5/12/2008,,L-263-08-20,2,LabFiltered,5/9/2008,0,None,1/1/1950,1,36.4,=,Equal To,3,10,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,QC is w/L-263-08,MAP,1,33.34398,-116.8817,WGS84,9
6/30/2021,903FCPSPx,French Creek (FCPSP),RWB9_BA_2021,RWB9 Bioassessment 2021,BA,Bioassessment,RWQCB9,RWQCB9-San Diego Region,,X,BA Centroid,Grab,13:17,Water_Grab,1,0.1,M,SWAMP_2016_WS,SWAMP_2016_WS,6,2021,FALSE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"Loflen, C.; Nagoda, C.; Woodward, D.",,,,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,FALSE,,,,,5,samplewater,16,EPA 300.0,72,OrthoPhosphate as P,2,Total,6,mg/L,OrthoPhosphate as P; Total; samplewater; mg/L,Babcock_1G02056_W_OPO4,7/2/2021,903FCPSPx,C1G0175-01,6,FieldFiltered,6/30/2021,0,None,1/1/1950,1,,ND,Not Detected,0.016,0.05,1,H,H: A holding time violation has occurred.,QUAL,Qualified,,,,Perm,Babcock,A,A: Batch met project QA/QC protocols,"VAC,VMD",,IQC: HOLD TIME VIOLATION = QUAL. SAMPLES ANAYLZED> 48h AFTER SAMPLE TIME.,MAP,1,33.35017,-116.91278,WGS84,9
